"icd_class" "year" "age" "sex" "race" "cause" "death_count" "population_count"
"icd_08" 1972 "75-84" "male" "other" "all_external" 62 20000
"icd_08" 1972 "75-84" "male" "other" "non_external" 1404 20000
"icd_08" 1972 "75-84" "male" "other" "vehicle" 18 20000
"icd_08" 1972 "< 1" "female" "white" "intentional_self_harm" 0 1300910
"icd_08" 1972 "< 1" "female" "white" "undetermined" 22 1300910
"icd_08" 1972 "< 1" "female" "white" "intentional_or_undetermined_self_harm" 22 1300910
"icd_08" 1972 "< 1" "female" "white" "assault" 44 1300910
"icd_08" 1972 "< 1" "female" "white" "all_cause" 18038 1300910
"icd_08" 1972 "< 1" "female" "white" "all_external" 580 1300910
"icd_08" 1972 "< 1" "female" "white" "non_external" 17458 1300910
"icd_08" 1972 "< 1" "female" "white" "vehicle" 102 1300910
"icd_08" 1972 "1-4" "female" "white" "intentional_self_harm" 0 5657000
"icd_08" 1972 "1-4" "female" "white" "undetermined" 44 5657000
"icd_08" 1972 "1-4" "female" "white" "intentional_or_undetermined_self_harm" 44 5657000
"icd_08" 1972 "1-4" "female" "white" "assault" 66 5657000
"icd_08" 1972 "1-4" "female" "white" "all_cause" 3588 5657000
"icd_08" 1972 "1-4" "female" "white" "all_external" 1360 5657000
"icd_08" 1972 "1-4" "female" "white" "non_external" 2228 5657000
"icd_08" 1972 "1-4" "female" "white" "vehicle" 458 5657000
"icd_08" 1972 "5-9" "female" "white" "intentional_self_harm" 0 7768000
"icd_08" 1972 "5-9" "female" "white" "undetermined" 8 7768000
"icd_08" 1972 "5-9" "female" "white" "intentional_or_undetermined_self_harm" 8 7768000
"icd_08" 1972 "5-9" "female" "white" "assault" 34 7768000
"icd_08" 1972 "5-9" "female" "white" "all_cause" 2566 7768000
"icd_08" 1972 "5-9" "female" "white" "all_external" 1142 7768000
"icd_08" 1972 "5-9" "female" "white" "non_external" 1424 7768000
"icd_08" 1972 "5-9" "female" "white" "vehicle" 618 7768000
"icd_08" 1972 "10-14" "female" "white" "intentional_self_harm" 34 8758000
"icd_08" 1972 "10-14" "female" "white" "undetermined" 18 8758000
"icd_08" 1972 "10-14" "female" "white" "intentional_or_undetermined_self_harm" 52 8758000
"icd_08" 1972 "10-14" "female" "white" "assault" 58 8758000
"icd_08" 1972 "10-14" "female" "white" "all_cause" 2508 8758000
"icd_08" 1972 "10-14" "female" "white" "all_external" 1142 8758000
"icd_08" 1972 "10-14" "female" "white" "non_external" 1366 8758000
"icd_08" 1972 "10-14" "female" "white" "vehicle" 654 8758000
"icd_08" 1972 "15-19" "female" "white" "intentional_self_harm" 228 8516000
"icd_08" 1972 "15-19" "female" "white" "undetermined" 50 8516000
"icd_08" 1972 "15-19" "female" "white" "intentional_or_undetermined_self_harm" 278 8516000
"icd_08" 1972 "15-19" "female" "white" "assault" 236 8516000
"icd_08" 1972 "15-19" "female" "white" "all_cause" 4940 8516000
"icd_08" 1972 "15-19" "female" "white" "all_external" 3170 8516000
"icd_08" 1972 "15-19" "female" "white" "non_external" 1770 8516000
"icd_08" 1972 "15-19" "female" "white" "vehicle" 2152 8516000
"icd_08" 1972 "20-24" "female" "white" "intentional_self_harm" 510 7772000
"icd_08" 1972 "20-24" "female" "white" "undetermined" 90 7772000
"icd_08" 1972 "20-24" "female" "white" "intentional_or_undetermined_self_harm" 600 7772000
"icd_08" 1972 "20-24" "female" "white" "assault" 286 7772000
"icd_08" 1972 "20-24" "female" "white" "all_cause" 4970 7772000
"icd_08" 1972 "20-24" "female" "white" "all_external" 2936 7772000
"icd_08" 1972 "20-24" "female" "white" "non_external" 2034 7772000
"icd_08" 1972 "20-24" "female" "white" "vehicle" 1590 7772000
"icd_08" 1972 "25-34" "female" "white" "intentional_self_harm" 1110 12096000
"icd_08" 1972 "25-34" "female" "white" "undetermined" 208 12096000
"icd_08" 1972 "25-34" "female" "white" "intentional_or_undetermined_self_harm" 1318 12096000
"icd_08" 1972 "25-34" "female" "white" "assault" 394 12096000
"icd_08" 1972 "25-34" "female" "white" "all_cause" 9722 12096000
"icd_08" 1972 "25-34" "female" "white" "all_external" 3934 12096000
"icd_08" 1972 "25-34" "female" "white" "non_external" 5788 12096000
"icd_08" 1972 "25-34" "female" "white" "vehicle" 1514 12096000
"icd_08" 1972 "35-44" "female" "white" "intentional_self_harm" 1278 10148000
"icd_08" 1972 "35-44" "female" "white" "undetermined" 188 10148000
"icd_08" 1972 "35-44" "female" "white" "intentional_or_undetermined_self_harm" 1466 10148000
"icd_08" 1972 "35-44" "female" "white" "assault" 328 10148000
"icd_08" 1972 "35-44" "female" "white" "all_cause" 19014 10148000
"icd_08" 1972 "35-44" "female" "white" "all_external" 3858 10148000
"icd_08" 1972 "35-44" "female" "white" "non_external" 15156 10148000
"icd_08" 1972 "35-44" "female" "white" "vehicle" 1246 10148000
"icd_08" 1972 "45-54" "female" "white" "intentional_self_harm" 1468 10947000
"icd_08" 1972 "45-54" "female" "white" "undetermined" 230 10947000
"icd_08" 1972 "45-54" "female" "white" "intentional_or_undetermined_self_harm" 1698 10947000
"icd_08" 1972 "45-54" "female" "white" "assault" 282 10947000
"icd_08" 1972 "45-54" "female" "white" "all_cause" 48600 10947000
"icd_08" 1972 "45-54" "female" "white" "all_external" 4814 10947000
"icd_08" 1972 "45-54" "female" "white" "non_external" 43786 10947000
"icd_08" 1972 "45-54" "female" "white" "vehicle" 1516 10947000
"icd_08" 1972 "55-64" "female" "white" "intentional_self_harm" 1212 9177000
"icd_08" 1972 "55-64" "female" "white" "undetermined" 184 9177000
"icd_08" 1972 "55-64" "female" "white" "intentional_or_undetermined_self_harm" 1396 9177000
"icd_08" 1972 "55-64" "female" "white" "assault" 186 9177000
"icd_08" 1972 "55-64" "female" "white" "all_cause" 91250 9177000
"icd_08" 1972 "55-64" "female" "white" "all_external" 4650 9177000
"icd_08" 1972 "55-64" "female" "white" "non_external" 86600 9177000
"icd_08" 1972 "55-64" "female" "white" "vehicle" 1456 9177000
"icd_08" 1972 "65-74" "female" "white" "intentional_self_harm" 610 6641000
"icd_08" 1972 "65-74" "female" "white" "undetermined" 88 6641000
"icd_08" 1972 "65-74" "female" "white" "intentional_or_undetermined_self_harm" 698 6641000
"icd_08" 1972 "65-74" "female" "white" "assault" 112 6641000
"icd_08" 1972 "65-74" "female" "white" "all_cause" 160066 6641000
"icd_08" 1972 "65-74" "female" "white" "all_external" 4408 6641000
"icd_08" 1972 "65-74" "female" "white" "non_external" 155658 6641000
"icd_08" 1972 "65-74" "female" "white" "vehicle" 1520 6641000
"icd_08" 1972 "75-84" "female" "white" "intentional_self_harm" 282 3704000
"icd_08" 1972 "75-84" "female" "white" "undetermined" 60 3704000
"icd_08" 1972 "75-84" "female" "white" "intentional_or_undetermined_self_harm" 342 3704000
"icd_08" 1972 "75-84" "female" "white" "assault" 98 3704000
"icd_08" 1972 "75-84" "female" "white" "all_cause" 240490 3704000
"icd_08" 1972 "75-84" "female" "white" "all_external" 5440 3704000
"icd_08" 1972 "75-84" "female" "white" "non_external" 235050 3704000
"icd_08" 1972 "75-84" "female" "white" "vehicle" 954 3704000
"icd_08" 1972 "< 1" "male" "white" "intentional_self_harm" 0 1374620
"icd_08" 1972 "< 1" "male" "white" "undetermined" 24 1374620
"icd_08" 1972 "< 1" "male" "white" "intentional_or_undetermined_self_harm" 24 1374620
"icd_08" 1972 "< 1" "male" "white" "assault" 58 1374620
"icd_08" 1972 "< 1" "male" "white" "all_cause" 25422 1374620
"icd_08" 1972 "< 1" "male" "white" "all_external" 854 1374620
"icd_08" 1972 "< 1" "male" "white" "non_external" 24568 1374620
"icd_08" 1972 "< 1" "male" "white" "vehicle" 128 1374620
"icd_08" 1972 "1-4" "male" "white" "intentional_self_harm" 0 5932000
"icd_08" 1972 "1-4" "male" "white" "undetermined" 44 5932000
"icd_08" 1972 "1-4" "male" "white" "intentional_or_undetermined_self_harm" 44 5932000
"icd_08" 1972 "1-4" "male" "white" "assault" 88 5932000
"icd_08" 1972 "1-4" "male" "white" "all_cause" 4858 5932000
"icd_08" 1972 "1-4" "male" "white" "all_external" 2224 5932000
"icd_08" 1972 "1-4" "male" "white" "non_external" 2634 5932000
"icd_08" 1972 "1-4" "male" "white" "vehicle" 620 5932000
"icd_08" 1972 "5-9" "male" "white" "intentional_self_harm" 0 8122000
"icd_08" 1972 "5-9" "male" "white" "undetermined" 24 8122000
"icd_08" 1972 "5-9" "male" "white" "intentional_or_undetermined_self_harm" 24 8122000
"icd_08" 1972 "5-9" "male" "white" "assault" 24 8122000
"icd_08" 1972 "5-9" "male" "white" "all_cause" 3632 8122000
"icd_08" 1972 "5-9" "male" "white" "all_external" 1966 8122000
"icd_08" 1972 "5-9" "male" "white" "non_external" 1666 8122000
"icd_08" 1972 "5-9" "male" "white" "vehicle" 938 8122000
"icd_08" 1972 "10-14" "male" "white" "intentional_self_harm" 80 9154000
"icd_08" 1972 "10-14" "male" "white" "undetermined" 48 9154000
"icd_08" 1972 "10-14" "male" "white" "intentional_or_undetermined_self_harm" 128 9154000
"icd_08" 1972 "10-14" "male" "white" "assault" 72 9154000
"icd_08" 1972 "10-14" "male" "white" "all_cause" 4442 9154000
"icd_08" 1972 "10-14" "male" "white" "all_external" 2798 9154000
"icd_08" 1972 "10-14" "male" "white" "non_external" 1644 9154000
"icd_08" 1972 "10-14" "male" "white" "vehicle" 1226 9154000
"icd_08" 1972 "15-19" "male" "white" "intentional_self_harm" 968 8777000
"icd_08" 1972 "15-19" "male" "white" "undetermined" 198 8777000
"icd_08" 1972 "15-19" "male" "white" "intentional_or_undetermined_self_harm" 1166 8777000
"icd_08" 1972 "15-19" "male" "white" "assault" 540 8777000
"icd_08" 1972 "15-19" "male" "white" "all_cause" 13210 8777000
"icd_08" 1972 "15-19" "male" "white" "all_external" 10570 8777000
"icd_08" 1972 "15-19" "male" "white" "non_external" 2640 8777000
"icd_08" 1972 "15-19" "male" "white" "vehicle" 6120 8777000
"icd_08" 1972 "20-24" "male" "white" "intentional_self_harm" 1572 7717000
"icd_08" 1972 "20-24" "male" "white" "undetermined" 302 7717000
"icd_08" 1972 "20-24" "male" "white" "intentional_or_undetermined_self_harm" 1874 7717000
"icd_08" 1972 "20-24" "male" "white" "assault" 970 7717000
"icd_08" 1972 "20-24" "male" "white" "all_cause" 14744 7717000
"icd_08" 1972 "20-24" "male" "white" "all_external" 11612 7717000
"icd_08" 1972 "20-24" "male" "white" "non_external" 3132 7717000
"icd_08" 1972 "20-24" "male" "white" "vehicle" 6018 7717000
"icd_08" 1972 "25-34" "male" "white" "intentional_self_harm" 2482 11977000
"icd_08" 1972 "25-34" "male" "white" "undetermined" 390 11977000
"icd_08" 1972 "25-34" "male" "white" "intentional_or_undetermined_self_harm" 2872 11977000
"icd_08" 1972 "25-34" "male" "white" "assault" 1608 11977000
"icd_08" 1972 "25-34" "male" "white" "all_cause" 20502 11977000
"icd_08" 1972 "25-34" "male" "white" "all_external" 13484 11977000
"icd_08" 1972 "25-34" "male" "white" "non_external" 7018 11977000
"icd_08" 1972 "25-34" "male" "white" "vehicle" 5340 11977000
"icd_08" 1972 "35-44" "male" "white" "intentional_self_harm" 2262 9858000
"icd_08" 1972 "35-44" "male" "white" "undetermined" 338 9858000
"icd_08" 1972 "35-44" "male" "white" "intentional_or_undetermined_self_harm" 2600 9858000
"icd_08" 1972 "35-44" "male" "white" "assault" 1262 9858000
"icd_08" 1972 "35-44" "male" "white" "all_cause" 32046 9858000
"icd_08" 1972 "35-44" "male" "white" "all_external" 10000 9858000
"icd_08" 1972 "35-44" "male" "white" "non_external" 22046 9858000
"icd_08" 1972 "35-44" "male" "white" "vehicle" 3202 9858000
"icd_08" 1972 "45-54" "male" "white" "intentional_self_harm" 3046 10262000
"icd_08" 1972 "45-54" "male" "white" "undetermined" 376 10262000
"icd_08" 1972 "45-54" "male" "white" "intentional_or_undetermined_self_harm" 3422 10262000
"icd_08" 1972 "45-54" "male" "white" "assault" 976 10262000
"icd_08" 1972 "45-54" "male" "white" "all_cause" 88428 10262000
"icd_08" 1972 "45-54" "male" "white" "all_external" 11586 10262000
"icd_08" 1972 "45-54" "male" "white" "non_external" 76842 10262000
"icd_08" 1972 "45-54" "male" "white" "vehicle" 3314 10262000
"icd_08" 1972 "55-64" "male" "white" "intentional_self_harm" 2742 8205000
"icd_08" 1972 "55-64" "male" "white" "undetermined" 344 8205000
"icd_08" 1972 "55-64" "male" "white" "intentional_or_undetermined_self_harm" 3086 8205000
"icd_08" 1972 "55-64" "male" "white" "assault" 668 8205000
"icd_08" 1972 "55-64" "male" "white" "all_cause" 176772 8205000
"icd_08" 1972 "55-64" "male" "white" "all_external" 10666 8205000
"icd_08" 1972 "55-64" "male" "white" "non_external" 166106 8205000
"icd_08" 1972 "55-64" "male" "white" "vehicle" 2810 8205000
"icd_08" 1972 "65-74" "male" "white" "intentional_self_harm" 1956 5096000
"icd_08" 1972 "65-74" "male" "white" "undetermined" 182 5096000
"icd_08" 1972 "65-74" "male" "white" "intentional_or_undetermined_self_harm" 2138 5096000
"icd_08" 1972 "65-74" "male" "white" "assault" 260 5096000
"icd_08" 1972 "65-74" "male" "white" "all_cause" 241512 5096000
"icd_08" 1972 "65-74" "male" "white" "all_external" 7944 5096000
"icd_08" 1972 "65-74" "male" "white" "non_external" 233568 5096000
"icd_08" 1972 "65-74" "male" "white" "vehicle" 2160 5096000
"icd_08" 1972 "75-84" "male" "white" "intentional_self_harm" 1102 2333000
"icd_08" 1972 "75-84" "male" "white" "undetermined" 138 2333000
"icd_08" 1972 "75-84" "male" "white" "intentional_or_undetermined_self_harm" 1240 2333000
"icd_08" 1972 "75-84" "male" "white" "assault" 104 2333000
"icd_08" 1972 "75-84" "male" "white" "all_cause" 235024 2333000
"icd_08" 1972 "75-84" "male" "white" "all_external" 6442 2333000
"icd_08" 1972 "75-84" "male" "white" "non_external" 228582 2333000
"icd_08" 1972 "75-84" "male" "white" "vehicle" 1682 2333000
"icd_08" 1973 "< 1" "female" "black" "intentional_self_harm" 0 246775
"icd_08" 1973 "< 1" "female" "black" "undetermined" 9 246775
"icd_08" 1973 "< 1" "female" "black" "intentional_or_undetermined_self_harm" 9 246775
"icd_08" 1973 "< 1" "female" "black" "assault" 32 246775
"icd_08" 1973 "< 1" "female" "black" "all_cause" 6368 246775
"icd_08" 1973 "< 1" "female" "black" "all_external" 272 246775
"icd_08" 1973 "< 1" "female" "black" "non_external" 6096 246775
"icd_08" 1973 "< 1" "female" "black" "vehicle" 28 246775
"icd_08" 1973 "1-4" "female" "black" "intentional_self_harm" 0 990000
"icd_08" 1973 "1-4" "female" "black" "undetermined" 19 990000
"icd_08" 1973 "1-4" "female" "black" "intentional_or_undetermined_self_harm" 19 990000
"icd_08" 1973 "1-4" "female" "black" "assault" 64 990000
"icd_08" 1973 "1-4" "female" "black" "all_cause" 1097 990000
"icd_08" 1973 "1-4" "female" "black" "all_external" 503 990000
"icd_08" 1973 "1-4" "female" "black" "non_external" 594 990000
"icd_08" 1973 "1-4" "female" "black" "vehicle" 118 990000
"icd_08" 1973 "5-9" "female" "black" "intentional_self_harm" 0 1300000
"icd_08" 1973 "5-9" "female" "black" "undetermined" 12 1300000
"icd_08" 1973 "5-9" "female" "black" "intentional_or_undetermined_self_harm" 12 1300000
"icd_08" 1973 "5-9" "female" "black" "assault" 19 1300000
"icd_08" 1973 "5-9" "female" "black" "all_cause" 570 1300000
"icd_08" 1973 "5-9" "female" "black" "all_external" 299 1300000
"icd_08" 1973 "5-9" "female" "black" "non_external" 271 1300000
"icd_08" 1973 "5-9" "female" "black" "vehicle" 143 1300000
"icd_08" 1973 "10-14" "female" "black" "intentional_self_harm" 2 1451000
"icd_08" 1973 "10-14" "female" "black" "undetermined" 6 1451000
"icd_08" 1973 "10-14" "female" "black" "intentional_or_undetermined_self_harm" 8 1451000
"icd_08" 1973 "10-14" "female" "black" "assault" 33 1451000
"icd_08" 1973 "10-14" "female" "black" "all_cause" 518 1451000
"icd_08" 1973 "10-14" "female" "black" "all_external" 213 1451000
"icd_08" 1973 "10-14" "female" "black" "non_external" 305 1451000
"icd_08" 1973 "10-14" "female" "black" "vehicle" 69 1451000
"icd_08" 1973 "15-19" "female" "black" "intentional_self_harm" 29 1371000
"icd_08" 1973 "15-19" "female" "black" "undetermined" 28 1371000
"icd_08" 1973 "15-19" "female" "black" "intentional_or_undetermined_self_harm" 57 1371000
"icd_08" 1973 "15-19" "female" "black" "assault" 188 1371000
"icd_08" 1973 "15-19" "female" "black" "all_cause" 1084 1371000
"icd_08" 1973 "15-19" "female" "black" "all_external" 528 1371000
"icd_08" 1973 "15-19" "female" "black" "non_external" 556 1371000
"icd_08" 1973 "15-19" "female" "black" "vehicle" 167 1371000
"icd_08" 1973 "20-24" "female" "black" "intentional_self_harm" 54 1141000
"icd_08" 1973 "20-24" "female" "black" "undetermined" 46 1141000
"icd_08" 1973 "20-24" "female" "black" "intentional_or_undetermined_self_harm" 100 1141000
"icd_08" 1973 "20-24" "female" "black" "assault" 341 1141000
"icd_08" 1973 "20-24" "female" "black" "all_cause" 1544 1141000
"icd_08" 1973 "20-24" "female" "black" "all_external" 782 1141000
"icd_08" 1973 "20-24" "female" "black" "non_external" 762 1141000
"icd_08" 1973 "20-24" "female" "black" "vehicle" 189 1141000
"icd_08" 1973 "25-34" "female" "black" "intentional_self_harm" 82 1643000
"icd_08" 1973 "25-34" "female" "black" "undetermined" 51 1643000
"icd_08" 1973 "25-34" "female" "black" "intentional_or_undetermined_self_harm" 133 1643000
"icd_08" 1973 "25-34" "female" "black" "assault" 506 1643000
"icd_08" 1973 "25-34" "female" "black" "all_cause" 3365 1643000
"icd_08" 1973 "25-34" "female" "black" "all_external" 1072 1643000
"icd_08" 1973 "25-34" "female" "black" "non_external" 2293 1643000
"icd_08" 1973 "25-34" "female" "black" "vehicle" 240 1643000
"icd_08" 1973 "35-44" "female" "black" "intentional_self_harm" 60 1323000
"icd_08" 1973 "35-44" "female" "black" "undetermined" 67 1323000
"icd_08" 1973 "35-44" "female" "black" "intentional_or_undetermined_self_harm" 127 1323000
"icd_08" 1973 "35-44" "female" "black" "assault" 374 1323000
"icd_08" 1973 "35-44" "female" "black" "all_cause" 6274 1323000
"icd_08" 1973 "35-44" "female" "black" "all_external" 900 1323000
"icd_08" 1973 "35-44" "female" "black" "non_external" 5374 1323000
"icd_08" 1973 "35-44" "female" "black" "vehicle" 184 1323000
"icd_08" 1973 "45-54" "female" "black" "intentional_self_harm" 39 1204000
"icd_08" 1973 "45-54" "female" "black" "undetermined" 41 1204000
"icd_08" 1973 "45-54" "female" "black" "intentional_or_undetermined_self_harm" 80 1204000
"icd_08" 1973 "45-54" "female" "black" "assault" 222 1204000
"icd_08" 1973 "45-54" "female" "black" "all_cause" 11926 1204000
"icd_08" 1973 "45-54" "female" "black" "all_external" 745 1204000
"icd_08" 1973 "45-54" "female" "black" "non_external" 11181 1204000
"icd_08" 1973 "45-54" "female" "black" "vehicle" 197 1204000
"icd_08" 1973 "55-64" "female" "black" "intentional_self_harm" 29 916000
"icd_08" 1973 "55-64" "female" "black" "undetermined" 23 916000
"icd_08" 1973 "55-64" "female" "black" "intentional_or_undetermined_self_harm" 52 916000
"icd_08" 1973 "55-64" "female" "black" "assault" 98 916000
"icd_08" 1973 "55-64" "female" "black" "all_cause" 17143 916000
"icd_08" 1973 "55-64" "female" "black" "all_external" 489 916000
"icd_08" 1973 "55-64" "female" "black" "non_external" 16654 916000
"icd_08" 1973 "55-64" "female" "black" "vehicle" 128 916000
"icd_08" 1973 "65-74" "female" "black" "intentional_self_harm" 10 621000
"icd_08" 1973 "65-74" "female" "black" "undetermined" 10 621000
"icd_08" 1973 "65-74" "female" "black" "intentional_or_undetermined_self_harm" 20 621000
"icd_08" 1973 "65-74" "female" "black" "assault" 55 621000
"icd_08" 1973 "65-74" "female" "black" "all_cause" 23924 621000
"icd_08" 1973 "65-74" "female" "black" "all_external" 471 621000
"icd_08" 1973 "65-74" "female" "black" "non_external" 23453 621000
"icd_08" 1973 "65-74" "female" "black" "vehicle" 100 621000
"icd_08" 1973 "75-84" "female" "black" "intentional_self_harm" 2 296000
"icd_08" 1973 "75-84" "female" "black" "undetermined" 11 296000
"icd_08" 1973 "75-84" "female" "black" "intentional_or_undetermined_self_harm" 13 296000
"icd_08" 1973 "75-84" "female" "black" "assault" 20 296000
"icd_08" 1973 "75-84" "female" "black" "all_cause" 17405 296000
"icd_08" 1973 "75-84" "female" "black" "all_external" 319 296000
"icd_08" 1973 "75-84" "female" "black" "non_external" 17086 296000
"icd_08" 1973 "75-84" "female" "black" "vehicle" 30 296000
"icd_08" 1973 "< 1" "male" "black" "intentional_self_harm" 0 253730
"icd_08" 1973 "< 1" "male" "black" "undetermined" 16 253730
"icd_08" 1973 "< 1" "male" "black" "intentional_or_undetermined_self_harm" 16 253730
"icd_08" 1973 "< 1" "male" "black" "assault" 25 253730
"icd_08" 1973 "< 1" "male" "black" "all_cause" 8043 253730
"icd_08" 1973 "< 1" "male" "black" "all_external" 311 253730
"icd_08" 1973 "< 1" "male" "black" "non_external" 7732 253730
"icd_08" 1973 "< 1" "male" "black" "vehicle" 15 253730
"icd_08" 1973 "1-4" "male" "black" "intentional_self_harm" 0 999000
"icd_08" 1973 "1-4" "male" "black" "undetermined" 37 999000
"icd_08" 1973 "1-4" "male" "black" "intentional_or_undetermined_self_harm" 37 999000
"icd_08" 1973 "1-4" "male" "black" "assault" 77 999000
"icd_08" 1973 "1-4" "male" "black" "all_cause" 1413 999000
"icd_08" 1973 "1-4" "male" "black" "all_external" 681 999000
"icd_08" 1973 "1-4" "male" "black" "non_external" 732 999000
"icd_08" 1973 "1-4" "male" "black" "vehicle" 205 999000
"icd_08" 1973 "5-9" "male" "black" "intentional_self_harm" 1 1306000
"icd_08" 1973 "5-9" "male" "black" "undetermined" 22 1306000
"icd_08" 1973 "5-9" "male" "black" "intentional_or_undetermined_self_harm" 23 1306000
"icd_08" 1973 "5-9" "male" "black" "assault" 33 1306000
"icd_08" 1973 "5-9" "male" "black" "all_cause" 899 1306000
"icd_08" 1973 "5-9" "male" "black" "all_external" 578 1306000
"icd_08" 1973 "5-9" "male" "black" "non_external" 321 1306000
"icd_08" 1973 "5-9" "male" "black" "vehicle" 239 1306000
"icd_08" 1973 "10-14" "male" "black" "intentional_self_harm" 7 1460000
"icd_08" 1973 "10-14" "male" "black" "undetermined" 26 1460000
"icd_08" 1973 "10-14" "male" "black" "intentional_or_undetermined_self_harm" 33 1460000
"icd_08" 1973 "10-14" "male" "black" "assault" 86 1460000
"icd_08" 1973 "10-14" "male" "black" "all_cause" 1034 1460000
"icd_08" 1973 "10-14" "male" "black" "all_external" 686 1460000
"icd_08" 1973 "10-14" "male" "black" "non_external" 348 1460000
"icd_08" 1973 "10-14" "male" "black" "vehicle" 166 1460000
"icd_08" 1973 "15-19" "male" "black" "intentional_self_harm" 77 1354000
"icd_08" 1973 "15-19" "male" "black" "undetermined" 58 1354000
"icd_08" 1973 "15-19" "male" "black" "intentional_or_undetermined_self_harm" 135 1354000
"icd_08" 1973 "15-19" "male" "black" "assault" 718 1354000
"icd_08" 1973 "15-19" "male" "black" "all_cause" 2574 1354000
"icd_08" 1973 "15-19" "male" "black" "all_external" 1940 1354000
"icd_08" 1973 "15-19" "male" "black" "non_external" 634 1354000
"icd_08" 1973 "15-19" "male" "black" "vehicle" 456 1354000
"icd_08" 1973 "20-24" "male" "black" "intentional_self_harm" 225 1029000
"icd_08" 1973 "20-24" "male" "black" "undetermined" 111 1029000
"icd_08" 1973 "20-24" "male" "black" "intentional_or_undetermined_self_harm" 336 1029000
"icd_08" 1973 "20-24" "male" "black" "assault" 1402 1029000
"icd_08" 1973 "20-24" "male" "black" "all_cause" 4093 1029000
"icd_08" 1973 "20-24" "male" "black" "all_external" 3084 1029000
"icd_08" 1973 "20-24" "male" "black" "non_external" 1009 1029000
"icd_08" 1973 "20-24" "male" "black" "vehicle" 708 1029000
"icd_08" 1973 "25-34" "male" "black" "intentional_self_harm" 307 1405000
"icd_08" 1973 "25-34" "male" "black" "undetermined" 177 1405000
"icd_08" 1973 "25-34" "male" "black" "intentional_or_undetermined_self_harm" 484 1405000
"icd_08" 1973 "25-34" "male" "black" "assault" 2357 1405000
"icd_08" 1973 "25-34" "male" "black" "all_cause" 7434 1405000
"icd_08" 1973 "25-34" "male" "black" "all_external" 4578 1405000
"icd_08" 1973 "25-34" "male" "black" "non_external" 2856 1405000
"icd_08" 1973 "25-34" "male" "black" "vehicle" 846 1405000
"icd_08" 1973 "35-44" "male" "black" "intentional_self_harm" 150 1102000
"icd_08" 1973 "35-44" "male" "black" "undetermined" 148 1102000
"icd_08" 1973 "35-44" "male" "black" "intentional_or_undetermined_self_harm" 298 1102000
"icd_08" 1973 "35-44" "male" "black" "assault" 1520 1102000
"icd_08" 1973 "35-44" "male" "black" "all_cause" 9708 1102000
"icd_08" 1973 "35-44" "male" "black" "all_external" 3233 1102000
"icd_08" 1973 "35-44" "male" "black" "non_external" 6475 1102000
"icd_08" 1973 "35-44" "male" "black" "vehicle" 649 1102000
"icd_08" 1973 "45-54" "male" "black" "intentional_self_harm" 137 1021000
"icd_08" 1973 "45-54" "male" "black" "undetermined" 130 1021000
"icd_08" 1973 "45-54" "male" "black" "intentional_or_undetermined_self_harm" 267 1021000
"icd_08" 1973 "45-54" "male" "black" "assault" 1040 1021000
"icd_08" 1973 "45-54" "male" "black" "all_cause" 17721 1021000
"icd_08" 1973 "45-54" "male" "black" "all_external" 2727 1021000
"icd_08" 1973 "45-54" "male" "black" "non_external" 14994 1021000
"icd_08" 1973 "45-54" "male" "black" "vehicle" 597 1021000
"icd_08" 1973 "55-64" "male" "black" "intentional_self_harm" 87 762000
"icd_08" 1973 "55-64" "male" "black" "undetermined" 79 762000
"icd_08" 1973 "55-64" "male" "black" "intentional_or_undetermined_self_harm" 166 762000
"icd_08" 1973 "55-64" "male" "black" "assault" 504 762000
"icd_08" 1973 "55-64" "male" "black" "all_cause" 24605 762000
"icd_08" 1973 "55-64" "male" "black" "all_external" 1798 762000
"icd_08" 1973 "55-64" "male" "black" "non_external" 22807 762000
"icd_08" 1973 "55-64" "male" "black" "vehicle" 423 762000
"icd_08" 1973 "65-74" "male" "black" "intentional_self_harm" 54 480000
"icd_08" 1973 "65-74" "male" "black" "undetermined" 40 480000
"icd_08" 1973 "65-74" "male" "black" "intentional_or_undetermined_self_harm" 94 480000
"icd_08" 1973 "65-74" "male" "black" "assault" 214 480000
"icd_08" 1973 "65-74" "male" "black" "all_cause" 28035 480000
"icd_08" 1973 "65-74" "male" "black" "all_external" 1067 480000
"icd_08" 1973 "65-74" "male" "black" "non_external" 26968 480000
"icd_08" 1973 "65-74" "male" "black" "vehicle" 293 480000
"icd_08" 1973 "75-84" "male" "black" "intentional_self_harm" 25 204000
"icd_08" 1973 "75-84" "male" "black" "undetermined" 11 204000
"icd_08" 1973 "75-84" "male" "black" "intentional_or_undetermined_self_harm" 36 204000
"icd_08" 1973 "75-84" "male" "black" "assault" 48 204000
"icd_08" 1973 "75-84" "male" "black" "all_cause" 17564 204000
"icd_08" 1973 "75-84" "male" "black" "all_external" 450 204000
"icd_08" 1973 "75-84" "male" "black" "non_external" 17114 204000
"icd_08" 1973 "75-84" "male" "black" "vehicle" 94 204000
"icd_08" 1973 "< 1" "female" "other" "intentional_self_harm" 0 31705
"icd_08" 1973 "< 1" "female" "other" "undetermined" 2 31705
"icd_08" 1973 "< 1" "female" "other" "intentional_or_undetermined_self_harm" 2 31705
"icd_08" 1973 "< 1" "female" "other" "assault" 1 31705
"icd_08" 1973 "< 1" "female" "other" "all_cause" 402 31705
