"icd_class","year","age","sex","race","cause","death_count","population_count"
"icd_08","1976","25-34","female","white","intentional_self_harm",1204,1.4202e+007
"icd_08","1976","25-34","female","white","undetermined",167,1.4202e+007
"icd_08","1976","25-34","female","white","intentional_or_undetermined_self_harm",1371,1.4202e+007
"icd_08","1976","25-34","female","white","assault",499,1.4202e+007
"icd_08","1976","25-34","female","white","all_cause",9787,1.4202e+007
"icd_08","1976","25-34","female","white","all_external",4058,1.4202e+007
"icd_08","1976","25-34","female","white","non_external",5729,1.4202e+007
"icd_08","1976","25-34","female","white","vehicle",1439,1.4202e+007
"icd_08","1976","35-44","female","white","intentional_self_harm",1127,1.0156e+007
"icd_08","1976","35-44","female","white","undetermined",180,1.0156e+007
"icd_08","1976","35-44","female","white","intentional_or_undetermined_self_harm",1307,1.0156e+007
"icd_08","1976","35-44","female","white","assault",330,1.0156e+007
"icd_08","1976","35-44","female","white","all_cause",15859,1.0156e+007
"icd_08","1976","35-44","female","white","all_external",3254,1.0156e+007
"icd_08","1976","35-44","female","white","non_external",12605,1.0156e+007
"icd_08","1976","35-44","female","white","vehicle",899,1.0156e+007
"icd_08","1976","45-54","female","white","intentional_self_harm",1490,1.0818e+007
"icd_08","1976","45-54","female","white","undetermined",197,1.0818e+007
"icd_08","1976","45-54","female","white","intentional_or_undetermined_self_harm",1687,1.0818e+007
"icd_08","1976","45-54","female","white","assault",297,1.0818e+007
"icd_08","1976","45-54","female","white","all_cause",43822,1.0818e+007
"icd_08","1976","45-54","female","white","all_external",4123,1.0818e+007
"icd_08","1976","45-54","female","white","non_external",39699,1.0818e+007
"icd_08","1976","45-54","female","white","vehicle",981,1.0818e+007
"icd_08","1976","55-64","female","white","intentional_self_harm",1150,9.73e+006
"icd_08","1976","55-64","female","white","undetermined",145,9.73e+006
"icd_08","1976","55-64","female","white","intentional_or_undetermined_self_harm",1295,9.73e+006
"icd_08","1976","55-64","female","white","assault",212,9.73e+006
"icd_08","1976","55-64","female","white","all_cause",89844,9.73e+006
"icd_08","1976","55-64","female","white","all_external",4016,9.73e+006
"icd_08","1976","55-64","female","white","non_external",85828,9.73e+006
"icd_08","1976","55-64","female","white","vehicle",1011,9.73e+006
"icd_08","1976","65-74","female","white","intentional_self_harm",648,7.311e+006
"icd_08","1976","65-74","female","white","undetermined",108,7.311e+006
"icd_08","1976","65-74","female","white","intentional_or_undetermined_self_harm",756,7.311e+006
"icd_08","1976","65-74","female","white","assault",158,7.311e+006
"icd_08","1976","65-74","female","white","all_cause",153740,7.311e+006
"icd_08","1976","65-74","female","white","all_external",3874,7.311e+006
"icd_08","1976","65-74","female","white","non_external",149866,7.311e+006
"icd_08","1976","65-74","female","white","vehicle",1071,7.311e+006
"icd_08","1976","75-84","female","white","intentional_self_harm",303,4.079e+006
"icd_08","1976","75-84","female","white","undetermined",60,4.079e+006
"icd_08","1976","75-84","female","white","intentional_or_undetermined_self_harm",363,4.079e+006
"icd_08","1976","75-84","female","white","assault",148,4.079e+006
"icd_08","1976","75-84","female","white","all_cause",232381,4.079e+006
"icd_08","1976","75-84","female","white","all_external",4712,4.079e+006
"icd_08","1976","75-84","female","white","non_external",227669,4.079e+006
"icd_08","1976","75-84","female","white","vehicle",815,4.079e+006
"icd_08","1976","< 1","male","white","intentional_self_harm",0,1.33304e+006
"icd_08","1976","< 1","male","white","undetermined",30,1.33304e+006
"icd_08","1976","< 1","male","white","intentional_or_undetermined_self_harm",30,1.33304e+006
"icd_08","1976","< 1","male","white","assault",50,1.33304e+006
"icd_08","1976","< 1","male","white","all_cause",19548,1.33304e+006
"icd_08","1976","< 1","male","white","all_external",596,1.33304e+006
"icd_08","1976","< 1","male","white","non_external",18952,1.33304e+006
"icd_08","1976","< 1","male","white","vehicle",84,1.33304e+006
"icd_08","1976","1-4","male","white","intentional_self_harm",0,5.296e+006
"icd_08","1976","1-4","male","white","undetermined",38,5.296e+006
"icd_08","1976","1-4","male","white","intentional_or_undetermined_self_harm",38,5.296e+006
"icd_08","1976","1-4","male","white","assault",90,5.296e+006
"icd_08","1976","1-4","male","white","all_cause",3732,5.296e+006
"icd_08","1976","1-4","male","white","all_external",1739,5.296e+006
"icd_08","1976","1-4","male","white","non_external",1993,5.296e+006
"icd_08","1976","1-4","male","white","vehicle",491,5.296e+006
"icd_08","1976","5-9","male","white","intentional_self_harm",2,7.561e+006
"icd_08","1976","5-9","male","white","undetermined",16,7.561e+006
"icd_08","1976","5-9","male","white","intentional_or_undetermined_self_harm",18,7.561e+006
"icd_08","1976","5-9","male","white","assault",53,7.561e+006
"icd_08","1976","5-9","male","white","all_cause",2831,7.561e+006
"icd_08","1976","5-9","male","white","all_external",1512,7.561e+006
"icd_08","1976","5-9","male","white","non_external",1319,7.561e+006
"icd_08","1976","5-9","male","white","vehicle",666,7.561e+006
"icd_08","1976","10-14","male","white","intentional_self_harm",114,8.616e+006
"icd_08","1976","10-14","male","white","undetermined",58,8.616e+006
"icd_08","1976","10-14","male","white","intentional_or_undetermined_self_harm",172,8.616e+006
"icd_08","1976","10-14","male","white","assault",95,8.616e+006
"icd_08","1976","10-14","male","white","all_cause",3636,8.616e+006
"icd_08","1976","10-14","male","white","all_external",2279,8.616e+006
"icd_08","1976","10-14","male","white","non_external",1357,8.616e+006
"icd_08","1976","10-14","male","white","vehicle",929,8.616e+006
"icd_08","1976","15-19","male","white","intentional_self_harm",1086,9.242e+006
"icd_08","1976","15-19","male","white","undetermined",176,9.242e+006
"icd_08","1976","15-19","male","white","intentional_or_undetermined_self_harm",1262,9.242e+006
"icd_08","1976","15-19","male","white","assault",666,9.242e+006
"icd_08","1976","15-19","male","white","all_cause",12581,9.242e+006
"icd_08","1976","15-19","male","white","all_external",10342,9.242e+006
"icd_08","1976","15-19","male","white","non_external",2239,9.242e+006
"icd_08","1976","15-19","male","white","vehicle",5867,9.242e+006
"icd_08","1976","20-24","male","white","intentional_self_harm",2268,8.546e+006
"icd_08","1976","20-24","male","white","undetermined",354,8.546e+006
"icd_08","1976","20-24","male","white","intentional_or_undetermined_self_harm",2622,8.546e+006
"icd_08","1976","20-24","male","white","assault",1128,8.546e+006
"icd_08","1976","20-24","male","white","all_cause",15306,8.546e+006
"icd_08","1976","20-24","male","white","all_external",12378,8.546e+006
"icd_08","1976","20-24","male","white","non_external",2928,8.546e+006
"icd_08","1976","20-24","male","white","vehicle",5586,8.546e+006
"icd_08","1976","25-34","male","white","intentional_self_harm",3289,1.4174e+007
"icd_08","1976","25-34","male","white","undetermined",462,1.4174e+007
"icd_08","1976","25-34","male","white","intentional_or_undetermined_self_harm",3751,1.4174e+007
"icd_08","1976","25-34","male","white","assault",1912,1.4174e+007
"icd_08","1976","25-34","male","white","all_cause",22465,1.4174e+007
"icd_08","1976","25-34","male","white","all_external",15008,1.4174e+007
"icd_08","1976","25-34","male","white","non_external",7457,1.4174e+007
"icd_08","1976","25-34","male","white","vehicle",5188,1.4174e+007
"icd_08","1976","35-44","male","white","intentional_self_harm",2336,9.922e+006
"icd_08","1976","35-44","male","white","undetermined",308,9.922e+006
"icd_08","1976","35-44","male","white","intentional_or_undetermined_self_harm",2644,9.922e+006
"icd_08","1976","35-44","male","white","assault",1328,9.922e+006
"icd_08","1976","35-44","male","white","all_cause",28062,9.922e+006
"icd_08","1976","35-44","male","white","all_external",9245,9.922e+006
"icd_08","1976","35-44","male","white","non_external",18817,9.922e+006
"icd_08","1976","35-44","male","white","vehicle",2549,9.922e+006
"icd_08","1976","45-54","male","white","intentional_self_harm",2825,1.0192e+007
"icd_08","1976","45-54","male","white","undetermined",314,1.0192e+007
"icd_08","1976","45-54","male","white","intentional_or_undetermined_self_harm",3139,1.0192e+007
"icd_08","1976","45-54","male","white","assault",965,1.0192e+007
"icd_08","1976","45-54","male","white","all_cause",78171,1.0192e+007
"icd_08","1976","45-54","male","white","all_external",9725,1.0192e+007
"icd_08","1976","45-54","male","white","non_external",68446,1.0192e+007
"icd_08","1976","45-54","male","white","vehicle",2421,1.0192e+007
"icd_08","1976","55-64","male","white","intentional_self_harm",2716,8.664e+006
"icd_08","1976","55-64","male","white","undetermined",306,8.664e+006
"icd_08","1976","55-64","male","white","intentional_or_undetermined_self_harm",3022,8.664e+006
"icd_08","1976","55-64","male","white","assault",624,8.664e+006
"icd_08","1976","55-64","male","white","all_cause",164637,8.664e+006
"icd_08","1976","55-64","male","white","all_external",9315,8.664e+006
"icd_08","1976","55-64","male","white","non_external",155322,8.664e+006
"icd_08","1976","55-64","male","white","vehicle",2072,8.664e+006
"icd_08","1976","65-74","male","white","intentional_self_harm",2013,5.582e+006
"icd_08","1976","65-74","male","white","undetermined",174,5.582e+006
"icd_08","1976","65-74","male","white","intentional_or_undetermined_self_harm",2187,5.582e+006
"icd_08","1976","65-74","male","white","assault",324,5.582e+006
"icd_08","1976","65-74","male","white","all_cause",238155,5.582e+006
"icd_08","1976","65-74","male","white","all_external",7250,5.582e+006
"icd_08","1976","65-74","male","white","non_external",230905,5.582e+006
"icd_08","1976","65-74","male","white","vehicle",1595,5.582e+006
"icd_08","1976","75-84","male","white","intentional_self_harm",1065,2.432e+006
"icd_08","1976","75-84","male","white","undetermined",112,2.432e+006
"icd_08","1976","75-84","male","white","intentional_or_undetermined_self_harm",1177,2.432e+006
"icd_08","1976","75-84","male","white","assault",127,2.432e+006
"icd_08","1976","75-84","male","white","all_cause",223947,2.432e+006
"icd_08","1976","75-84","male","white","all_external",5479,2.432e+006
"icd_08","1976","75-84","male","white","non_external",218468,2.432e+006
"icd_08","1976","75-84","male","white","vehicle",1157,2.432e+006
"icd_08","1977","< 1","female","black","intentional_self_harm",0,259836
"icd_08","1977","< 1","female","black","undetermined",11,259836
"icd_08","1977","< 1","female","black","intentional_or_undetermined_self_harm",11,259836
"icd_08","1977","< 1","female","black","assault",26,259836
"icd_08","1977","< 1","female","black","all_cause",5722,259836
"icd_08","1977","< 1","female","black","all_external",179,259836
"icd_08","1977","< 1","female","black","non_external",5543,259836
"icd_08","1977","< 1","female","black","vehicle",16,259836
"icd_08","1977","1-4","female","black","intentional_self_harm",0,913000
"icd_08","1977","1-4","female","black","undetermined",20,913000
"icd_08","1977","1-4","female","black","intentional_or_undetermined_self_harm",20,913000
"icd_08","1977","1-4","female","black","assault",61,913000
"icd_08","1977","1-4","female","black","all_cause",834,913000
"icd_08","1977","1-4","female","black","all_external",368,913000
"icd_08","1977","1-4","female","black","non_external",466,913000
"icd_08","1977","1-4","female","black","vehicle",82,913000
"icd_08","1977","5-9","female","black","intentional_self_harm",0,1.275e+006
"icd_08","1977","5-9","female","black","undetermined",11,1.275e+006
"icd_08","1977","5-9","female","black","intentional_or_undetermined_self_harm",11,1.275e+006
"icd_08","1977","5-9","female","black","assault",31,1.275e+006
"icd_08","1977","5-9","female","black","all_cause",450,1.275e+006
"icd_08","1977","5-9","female","black","all_external",238,1.275e+006
"icd_08","1977","5-9","female","black","non_external",212,1.275e+006
"icd_08","1977","5-9","female","black","vehicle",91,1.275e+006
"icd_08","1977","10-14","female","black","intentional_self_harm",6,1.4e+006
"icd_08","1977","10-14","female","black","undetermined",8,1.4e+006
"icd_08","1977","10-14","female","black","intentional_or_undetermined_self_harm",14,1.4e+006
"icd_08","1977","10-14","female","black","assault",38,1.4e+006
"icd_08","1977","10-14","female","black","all_cause",395,1.4e+006
"icd_08","1977","10-14","female","black","all_external",185,1.4e+006
"icd_08","1977","10-14","female","black","non_external",210,1.4e+006
"icd_08","1977","10-14","female","black","vehicle",49,1.4e+006
"icd_08","1977","15-19","female","black","intentional_self_harm",35,1.482e+006
"icd_08","1977","15-19","female","black","undetermined",25,1.482e+006
"icd_08","1977","15-19","female","black","intentional_or_undetermined_self_harm",60,1.482e+006
"icd_08","1977","15-19","female","black","assault",194,1.482e+006
"icd_08","1977","15-19","female","black","all_cause",897,1.482e+006
"icd_08","1977","15-19","female","black","all_external",481,1.482e+006
"icd_08","1977","15-19","female","black","non_external",416,1.482e+006
"icd_08","1977","15-19","female","black","vehicle",136,1.482e+006
"icd_08","1977","20-24","female","black","intentional_self_harm",70,1.324e+006
"icd_08","1977","20-24","female","black","undetermined",34,1.324e+006
"icd_08","1977","20-24","female","black","intentional_or_undetermined_self_harm",104,1.324e+006
"icd_08","1977","20-24","female","black","assault",317,1.324e+006
"icd_08","1977","20-24","female","black","all_cause",1329,1.324e+006
"icd_08","1977","20-24","female","black","all_external",703,1.324e+006
"icd_08","1977","20-24","female","black","non_external",626,1.324e+006
"icd_08","1977","20-24","female","black","vehicle",139,1.324e+006
"icd_08","1977","25-34","female","black","intentional_self_harm",119,1.983e+006
"icd_08","1977","25-34","female","black","undetermined",69,1.983e+006
"icd_08","1977","25-34","female","black","intentional_or_undetermined_self_harm",188,1.983e+006
"icd_08","1977","25-34","female","black","assault",480,1.983e+006
"icd_08","1977","25-34","female","black","all_cause",3054,1.983e+006
"icd_08","1977","25-34","female","black","all_external",1049,1.983e+006
"icd_08","1977","25-34","female","black","non_external",2005,1.983e+006
"icd_08","1977","25-34","female","black","vehicle",172,1.983e+006
"icd_08","1977","35-44","female","black","intentional_self_harm",67,1.391e+006
"icd_08","1977","35-44","female","black","undetermined",35,1.391e+006
"icd_08","1977","35-44","female","black","intentional_or_undetermined_self_harm",102,1.391e+006
"icd_08","1977","35-44","female","black","assault",257,1.391e+006
"icd_08","1977","35-44","female","black","all_cause",4960,1.391e+006
"icd_08","1977","35-44","female","black","all_external",646,1.391e+006
"icd_08","1977","35-44","female","black","non_external",4314,1.391e+006
"icd_08","1977","35-44","female","black","vehicle",114,1.391e+006
"icd_08","1977","45-54","female","black","intentional_self_harm",49,1.232e+006
"icd_08","1977","45-54","female","black","undetermined",35,1.232e+006
"icd_08","1977","45-54","female","black","intentional_or_undetermined_self_harm",84,1.232e+006
"icd_08","1977","45-54","female","black","assault",148,1.232e+006
"icd_08","1977","45-54","female","black","all_cause",10076,1.232e+006
"icd_08","1977","45-54","female","black","all_external",582,1.232e+006
"icd_08","1977","45-54","female","black","non_external",9494,1.232e+006
"icd_08","1977","45-54","female","black","vehicle",112,1.232e+006
"icd_08","1977","55-64","female","black","intentional_self_harm",34,995000
"icd_08","1977","55-64","female","black","undetermined",17,995000
"icd_08","1977","55-64","female","black","intentional_or_undetermined_self_harm",51,995000
"icd_08","1977","55-64","female","black","assault",97,995000
"icd_08","1977","55-64","female","black","all_cause",15971,995000
"icd_08","1977","55-64","female","black","all_external",529,995000
"icd_08","1977","55-64","female","black","non_external",15442,995000
"icd_08","1977","55-64","female","black","vehicle",112,995000
"icd_08","1977","65-74","female","black","intentional_self_harm",11,714000
"icd_08","1977","65-74","female","black","undetermined",20,714000
"icd_08","1977","65-74","female","black","intentional_or_undetermined_self_harm",31,714000
"icd_08","1977","65-74","female","black","assault",50,714000
"icd_08","1977","65-74","female","black","all_cause",22199,714000
"icd_08","1977","65-74","female","black","all_external",430,714000
"icd_08","1977","65-74","female","black","non_external",21769,714000
"icd_08","1977","65-74","female","black","vehicle",65,714000
"icd_08","1977","75-84","female","black","intentional_self_harm",6,354000
"icd_08","1977","75-84","female","black","undetermined",4,354000
"icd_08","1977","75-84","female","black","intentional_or_undetermined_self_harm",10,354000
"icd_08","1977","75-84","female","black","assault",25,354000
"icd_08","1977","75-84","female","black","all_cause",19477,354000
"icd_08","1977","75-84","female","black","all_external",341,354000
"icd_08","1977","75-84","female","black","non_external",19136,354000
"icd_08","1977","75-84","female","black","vehicle",40,354000
"icd_08","1977","< 1","male","black","intentional_self_harm",0,266831
"icd_08","1977","< 1","male","black","undetermined",36,266831
"icd_08","1977","< 1","male","black","intentional_or_undetermined_self_harm",36,266831
"icd_08","1977","< 1","male","black","assault",40,266831
"icd_08","1977","< 1","male","black","all_cause",7141,266831
"icd_08","1977","< 1","male","black","all_external",246,266831
"icd_08","1977","< 1","male","black","non_external",6895,266831
"icd_08","1977","< 1","male","black","vehicle",17,266831
"icd_08","1977","1-4","male","black","intentional_self_harm",0,927000
"icd_08","1977","1-4","male","black","undetermined",32,927000
"icd_08","1977","1-4","male","black","intentional_or_undetermined_self_harm",32,927000
"icd_08","1977","1-4","male","black","assault",82,927000
"icd_08","1977","1-4","male","black","all_cause",1064,927000
"icd_08","1977","1-4","male","black","all_external",531,927000
"icd_08","1977","1-4","male","black","non_external",533,927000
"icd_08","1977","1-4","male","black","vehicle",117,927000
"icd_08","1977","5-9","male","black","intentional_self_harm",0,1.284e+006
"icd_08","1977","5-9","male","black","undetermined",16,1.284e+006
"icd_08","1977","5-9","male","black","intentional_or_undetermined_self_harm",16,1.284e+006
"icd_08","1977","5-9","male","black","assault",34,1.284e+006
"icd_08","1977","5-9","male","black","all_cause",685,1.284e+006
"icd_08","1977","5-9","male","black","all_external",445,1.284e+006
"icd_08","1977","5-9","male","black","non_external",240,1.284e+006
"icd_08","1977","5-9","male","black","vehicle",182,1.284e+006
"icd_08","1977","10-14","male","black","intentional_self_harm",9,1.418e+006
"icd_08","1977","10-14","male","black","undetermined",15,1.418e+006
"icd_08","1977","10-14","male","black","intentional_or_undetermined_self_harm",24,1.418e+006
"icd_08","1977","10-14","male","black","assault",51,1.418e+006
"icd_08","1977","10-14","male","black","all_cause",786,1.418e+006
"icd_08","1977","10-14","male","black","all_external",533,1.418e+006
"icd_08","1977","10-14","male","black","non_external",253,1.418e+006
"icd_08","1977","10-14","male","black","vehicle",151,1.418e+006
"icd_08","1977","15-19","male","black","intentional_self_harm",88,1.469e+006
"icd_08","1977","15-19","male","black","undetermined",38,1.469e+006
"icd_08","1977","15-19","male","black","intentional_or_undetermined_self_harm",126,1.469e+006
"icd_08","1977","15-19","male","black","assault",615,1.469e+006
"icd_08","1977","15-19","male","black","all_cause",2056,1.469e+006
"icd_08","1977","15-19","male","black","all_external",1604,1.469e+006
"icd_08","1977","15-19","male","black","non_external",452,1.469e+006
"icd_08","1977","15-19","male","black","vehicle",407,1.469e+006
"icd_08","1977","20-24","male","black","intentional_self_harm",261,1.211e+006
"icd_08","1977","20-24","male","black","undetermined",68,1.211e+006
"icd_08","1977","20-24","male","black","intentional_or_undetermined_self_harm",329,1.211e+006
"icd_08","1977","20-24","male","black","assault",1239,1.211e+006
"icd_08","1977","20-24","male","black","all_cause",3386,1.211e+006
"icd_08","1977","20-24","male","black","all_external",2652,1.211e+006
"icd_08","1977","20-24","male","black","non_external",734,1.211e+006
"icd_08","1977","20-24","male","black","vehicle",604,1.211e+006
"icd_08","1977","25-34","male","black","intentional_self_harm",429,1.711e+006
"icd_08","1977","25-34","male","black","undetermined",177,1.711e+006
"icd_08","1977","25-34","male","black","intentional_or_undetermined_self_harm",606,1.711e+006
"icd_08","1977","25-34","male","black","assault",2175,1.711e+006
"icd_08","1977","25-34","male","black","all_cause",7123,1.711e+006
"icd_08","1977","25-34","male","black","all_external",4527,1.711e+006
"icd_08","1977","25-34","male","black","non_external",2596,1.711e+006
"icd_08","1977","25-34","male","black","vehicle",815,1.711e+006
"icd_08","1977","35-44","male","black","intentional_self_harm",171,1.155e+006
"icd_08","1977","35-44","male","black","undetermined",109,1.155e+006
"icd_08","1977","35-44","male","black","intentional_or_undetermined_self_harm",280,1.155e+006
"icd_08","1977","35-44","male","black","assault",1256,1.155e+006
"icd_08","1977","35-44","male","black","all_cause",8441,1.155e+006
"icd_08","1977","35-44","male","black","all_external",2720,1.155e+006
"icd_08","1977","35-44","male","black","non_external",5721,1.155e+006
"icd_08","1977","35-44","male","black","vehicle",444,1.155e+006
"icd_08","1977","45-54","male","black","intentional_self_harm",123,1.02e+006
"icd_08","1977","45-54","male","black","undetermined",86,1.02e+006
"icd_08","1977","45-54","male","black","intentional_or_undetermined_self_harm",209,1.02e+006
"icd_08","1977","45-54","male","black","assault",801,1.02e+006
"icd_08","1977","45-54","male","black","all_cause",15747,1.02e+006
"icd_08","1977","45-54","male","black","all_external",2164,1.02e+006
"icd_08","1977","45-54","male","black","non_external",13583,1.02e+006
"icd_08","1977","45-54","male","black","vehicle",412,1.02e+006
"icd_08","1977","55-64","male","black","intentional_self_harm",102,815000
"icd_08","1977","55-64","male","black","undetermined",54,815000
"icd_08","1977","55-64","male","black","intentional_or_undetermined_self_harm",156,815000
"icd_08","1977","55-64","male","black","assault",464,815000
"icd_08","1977","55-64","male","black","all_cause",23877,815000
"icd_08","1977","55-64","male","black","all_external",1631,815000
"icd_08","1977","55-64","male","black","non_external",22246,815000
"icd_08","1977","55-64","male","black","vehicle",364,815000
"icd_08","1977","65-74","male","black","intentional_self_harm",58,536000
"icd_08","1977","65-74","male","black","undetermined",32,536000
"icd_08","1977","65-74","male","black","intentional_or_undetermined_self_harm",90,536000
"icd_08","1977","65-74","male","black","assault",198,536000
"icd_08","1977","65-74","male","black","all_cause",27427,536000
"icd_08","1977","65-74","male","black","all_external",1001,536000
"icd_08","1977","65-74","male","black","non_external",26426,536000
"icd_08","1977","65-74","male","black","vehicle",215,536000
"icd_08","1977","75-84","male","black","intentional_self_harm",25,235000
"icd_08","1977","75-84","male","black","undetermined",12,235000
"icd_08","1977","75-84","male","black","intentional_or_undetermined_self_harm",37,235000
"icd_08","1977","75-84","male","black","assault",52,235000
"icd_08","1977","75-84","male","black","all_cause",18858,235000
"icd_08","1977","75-84","male","black","all_external",462,235000
"icd_08","1977","75-84","male","black","non_external",18396,235000
"icd_08","1977","75-84","male","black","vehicle",105,235000
"icd_08","1977","< 1","female","other","intentional_self_harm",0,38977
"icd_08","1977","< 1","female","other","undetermined",0,38977
"icd_08","1977","< 1","female","other","intentional_or_undetermined_self_harm",0,38977
"icd_08","1977","< 1","female","other","assault",3,38977
"icd_08","1977","< 1","female","other","all_cause",408,38977
"icd_08","1977","< 1","female","other","all_external",11,38977
"icd_08","1977","< 1","female","other","non_external",397,38977
"icd_08","1977","< 1","female","other","vehicle",2,38977
"icd_08","1977","1-4","female","other","intentional_self_harm",0,149000
"icd_08","1977","1-4","female","other","undetermined",0,149000
"icd_08","1977","1-4","female","other","intentional_or_undetermined_self_harm",0,149000
"icd_08","1977","1-4","female","other","assault",6,149000
"icd_08","1977","1-4","female","other","all_cause",96,149000
"icd_08","1977","1-4","female","other","all_external",47,149000
"icd_08","1977","1-4","female","other","non_external",49,149000
"icd_08","1977","1-4","female","other","vehicle",13,149000
"icd_08","1977","5-9","female","other","intentional_self_harm",0,184000
"icd_08","1977","5-9","female","other","undetermined",0,184000
"icd_08","1977","5-9","female","other","intentional_or_undetermined_self_harm",0,184000
"icd_08","1977","5-9","female","other","assault",1,184000
"icd_08","1977","5-9","female","other","all_cause",47,184000
"icd_08","1977","5-9","female","other","all_external",27,184000
"icd_08","1977","5-9","female","other","non_external",20,184000
"icd_08","1977","5-9","female","other","vehicle",13,184000
"icd_08","1977","10-14","female","other","intentional_self_harm",1,186000
"icd_08","1977","10-14","female","other","undetermined",1,186000
"icd_08","1977","10-14","female","other","intentional_or_undetermined_self_harm",2,186000
"icd_08","1977","10-14","female","other","assault",1,186000
"icd_08","1977","10-14","female","other","all_cause",44,186000
"icd_08","1977","10-14","female","other","all_external",21,186000
"icd_08","1977","10-14","female","other","non_external",23,186000
"icd_08","1977","10-14","female","other","vehicle",14,186000
"icd_08","1977","15-19","female","other","intentional_self_harm",4,196000
"icd_08","1977","15-19","female","other","undetermined",4,196000
"icd_08","1977","15-19","female","other","intentional_or_undetermined_self_harm",8,196000
"icd_08","1977","15-19","female","other","assault",6,196000
"icd_08","1977","15-19","female","other","all_cause",126,196000
"icd_08","1977","15-19","female","other","all_external",84,196000
"icd_08","1977","15-19","female","other","non_external",42,196000
"icd_08","1977","15-19","female","other","vehicle",55,196000
"icd_08","1977","20-24","female","other","intentional_self_harm",16,203000
"icd_08","1977","20-24","female","other","undetermined",6,203000
"icd_08","1977","20-24","female","other","intentional_or_undetermined_self_harm",22,203000
"icd_08","1977","20-24","female","other","assault",11,203000
"icd_08","1977","20-24","female","other","all_cause",149,203000
"icd_08","1977","20-24","female","other","all_external",97,203000
"icd_08","1977","20-24","female","other","non_external",52,203000
"icd_08","1977","20-24","female","other","vehicle",50,203000
"icd_08","1977","25-34","female","other","intentional_self_harm",39,407000
"icd_08","1977","25-34","female","other","undetermined",2,407000
"icd_08","1977","25-34","female","other","intentional_or_undetermined_self_harm",41,407000
"icd_08","1977","25-34","female","other","assault",22,407000
"icd_08","1977","25-34","female","other","all_cause",339,407000
"icd_08","1977","25-34","female","other","all_external",152,407000
"icd_08","1977","25-34","female","other","non_external",187,407000
"icd_08","1977","25-34","female","other","vehicle",69,407000
"icd_08","1977","35-44","female","other","intentional_self_harm",16,262000
"icd_08","1977","35-44","female","other","undetermined",3,262000
"icd_08","1977","35-44","female","other","intentional_or_undetermined_self_harm",19,262000
"icd_08","1977","35-44","female","other","assault",19,262000
"icd_08","1977","35-44","female","other","all_cause",397,262000
"icd_08","1977","35-44","female","other","all_external",98,262000
"icd_08","1977","35-44","female","other","non_external",299,262000
"icd_08","1977","35-44","female","other","vehicle",40,262000
"icd_08","1977","45-54","female","other","intentional_self_harm",25,203000
"icd_08","1977","45-54","female","other","undetermined",2,203000
"icd_08","1977","45-54","female","other","intentional_or_undetermined_self_harm",27,203000
"icd_08","1977","45-54","female","other","assault",14,203000
"icd_08","1977","45-54","female","other","all_cause",639,203000
"icd_08","1977","45-54","female","other","all_external",88,203000
"icd_08","1977","45-54","female","other","non_external",551,203000
"icd_08","1977","45-54","female","other","vehicle",30,203000
"icd_08","1977","55-64","female","other","intentional_self_harm",13,122000
"icd_08","1977","55-64","female","other","undetermined",1,122000
"icd_08","1977","55-64","female","other","intentional_or_undetermined_self_harm",14,122000
"icd_08","1977","55-64","female","other","assault",6,122000
"icd_08","1977","55-64","female","other","all_cause",780,122000
"icd_08","1977","55-64","female","other","all_external",56,122000
"icd_08","1977","55-64","female","other","non_external",724,122000
"icd_08","1977","55-64","female","other","vehicle",19,122000
"icd_08","1977","65-74","female","other","intentional_self_harm",4,71000
"icd_08","1977","65-74","female","other","undetermined",0,71000
"icd_08","1977","65-74","female","other","intentional_or_undetermined_self_harm",4,71000
"icd_08","1977","65-74","female","other","assault",2,71000
"icd_08","1977","65-74","female","other","all_cause",913,71000
"icd_08","1977","65-74","female","other","all_external",19,71000
"icd_08","1977","65-74","female","other","non_external",894,71000
"icd_08","1977","65-74","female","other","vehicle",6,71000
"icd_08","1977","75-84","female","other","intentional_self_harm",5,29000
"icd_08","1977","75-84","female","other","undetermined",1,29000
"icd_08","1977","75-84","female","other","intentional_or_undetermined_self_harm",6,29000
"icd_08","1977","75-84","female","other","assault",0,29000
"icd_08","1977","75-84","female","other","all_cause",1099,29000
"icd_08","1977","75-84","female","other","all_external",37,29000
"icd_08","1977","75-84","female","other","non_external",1062,29000
"icd_08","1977","75-84","female","other","vehicle",11,29000
"icd_08","1977","< 1","male","other","intentional_self_harm",0,40805
"icd_08","1977","< 1","male","other","undetermined",0,40805
"icd_08","1977","< 1","male","other","intentional_or_undetermined_self_harm",0,40805
"icd_08","1977","< 1","male","other","assault",0,40805
"icd_08","1977","< 1","male","other","all_cause",505,40805
"icd_08","1977","< 1","male","other","all_external",14,40805
"icd_08","1977","< 1","male","other","non_external",491,40805
"icd_08","1977","< 1","male","other","vehicle",0,40805
"icd_08","1977","1-4","male","other","intentional_self_harm",0,153000
"icd_08","1977","1-4","male","other","undetermined",2,153000
"icd_08","1977","1-4","male","other","intentional_or_undetermined_self_harm",2,153000
"icd_08","1977","1-4","male","other","assault",7,153000
"icd_08","1977","1-4","male","other","all_cause",115,153000
"icd_08","1977","1-4","male","other","all_external",60,153000
"icd_08","1977","1-4","male","other","non_external",55,153000
"icd_08","1977","1-4","male","other","vehicle",17,153000
"icd_08","1977","5-9","male","other","intentional_self_harm",0,188000
